AI顺序值,描述,所需状态,AI条件组,,,,AI动作组,,,
,,对应角色状态标签,条件1,条件2,条件3,条件4,动作1,动作2,动作3,动作4
AI_Order,null,AI_NeedRoleStatus,AI_Condition1,AI_Condition2,AI_Condition3,AI_Condition4,AI_Action1,AI_Action2,AI_Action3,AI_Action4
int,null,string,function,function,function,function,function,function,function,function
1,进入释放激光炮状态,SkillStatus_39,Is_MyBuff(0*165212),,,,Do_ChangeStatus(31),,,
2,骨龙激光炮,ChargingStatus_7,Is_SkillReady(0*165203),Is_MyBuff(0*165212),Is_FindTarget(0*1),,Do_CastSkill(165203),Do_DelBuffForMe([165212]),,
3,骨龙激光炮,ChargingStatus_7,Is_SkillReady(0*165204),Is_MyBuff(0*165213),Is_FindTarget(0*1),,Do_CastSkill(165204),Do_DelBuffForMe([165213]),,
4,骨龙激光炮,ChargingStatus_7,Is_SkillReady(0*165205),Is_MyBuff(0*165214),Is_FindTarget(0*1),,Do_CastSkill(165205),Do_DelBuffForMe([165214]),,
5,1-1火焰,SkillStatus_39,Is_RandomForAI(0*10),Is_MyBuff(1*165201),Is_SkillReady(0*165201),,Do_LockPointsForMe(200*0),Do_CastSkill(165201),Do_AddBuffForMe([165201+1]),
6,1-2火焰,SkillStatus_39,Is_RandomForAI(0*20),Is_MyBuff(1*165202),Is_SkillReady(0*165201),,Do_LockPointsForMe(400*0),Do_CastSkill(165201),Do_AddBuffForMe([165202+1]),
7,2-1火焰,SkillStatus_39,Is_RandomForAI(0*30),Is_MyBuff(1*165203),Is_SkillReady(0*165201),,Do_LockPointsForMe(600*0),Do_CastSkill(165201),Do_AddBuffForMe([165203+1]),
8,2-2火焰,SkillStatus_39,Is_RandomForAI(0*40),Is_MyBuff(1*165204),Is_SkillReady(0*165201),,Do_LockPointsForMe(800*0),Do_CastSkill(165201),Do_AddBuffForMe([165204+1]),
9,3-1火焰,SkillStatus_39,Is_RandomForAI(0*50),Is_MyBuff(1*165205),Is_SkillReady(0*165201),,Do_LockPointsForMe(1000*0),Do_CastSkill(165201),Do_AddBuffForMe([165205+1]),
10,3-2火焰,SkillStatus_39,Is_RandomForAI(0*60),Is_MyBuff(1*165206),Is_SkillReady(0*165201),,Do_LockPointsForMe(1200*0),Do_CastSkill(165201),Do_AddBuffForMe([165206+1]),
11,4-1火焰,SkillStatus_39,Is_RandomForAI(0*70),Is_MyBuff(1*165207),Is_SkillReady(0*165201),,Do_LockPointsForMe(1400*0),Do_CastSkill(165201),Do_AddBuffForMe([165207+1]),
12,4-2火焰,SkillStatus_39,Is_RandomForAI(0*80),Is_MyBuff(1*165208),Is_SkillReady(0*165201),,Do_LockPointsForMe(1600*0),Do_CastSkill(165201),Do_AddBuffForMe([165208+1]),
13,5-1火焰,SkillStatus_39,Is_RandomForAI(0*90),Is_MyBuff(1*165209),Is_SkillReady(0*165201),,Do_LockPointsForMe(1800*0),Do_CastSkill(165201),Do_AddBuffForMe([165209+1]),
14,5-2火焰,SkillStatus_39,Is_RandomForAI(0*100),Is_MyBuff(1*165210),Is_SkillReady(0*165201),,Do_LockPointsForMe(0*0),Do_CastSkill(165201),Do_AddBuffForMe([165210+1]),
15,释放龙息,SkillStatus_39,Is_SkillReady(0*165202),Is_FindTarget(0*1),,,Do_CastSkill(165202),,,
