AI顺序值,描述,所需状态,AI条件组,,,,AI动作组,,,
,,对应角色状态标签,条件1,条件2,条件3,条件4,动作1,动作2,动作3,动作4
AI_Order,null,AI_NeedRoleStatus,AI_Condition1,AI_Condition2,AI_Condition3,AI_Condition4,AI_Action1,AI_Action2,AI_Action3,AI_Action4
int,null,string,function,function,function,function,function,function,function,function
1,进入怒意,MoveStatus_4,Is_MyAttribute(0*303*0*20.0),Is_MyBuff(1*20903),Is_HasTarget(0*12),,Do_AddBuffForMe([20901+1]*[20903+1]*[20905+1]),Do_ChangeStatus(35),,
2,退出怒意,MoveStatus_4,Is_MyBuff(0*20902),Is_HasTarget(1*12),,,Do_DelBuffForMe([20902+20903+20905]),Do_ChangeStatus(35),,
3,退出怒意,MoveStatus_4,Is_MyBuff(0*20902),Is_MyAttribute(0*303*1*0.0),,,Do_DelBuffForMe([20902+20903+20905]),Do_ChangeStatus(35),,
4,燃烧弹1,MoveStatus_4,Is_RandomForAI(0*10),Is_SkillReady(0*20902),Is_MyBuff(0*20902),Is_HasTarget(0*12),Do_LockPointsForMe(300*0),Do_CastSkill(20902),,
5,燃烧弹2,MoveStatus_4,Is_RandomForAI(0*22),Is_SkillReady(0*20902),Is_MyBuff(0*20902),Is_HasTarget(0*12),Do_LockPointsForMe(600*0),Do_CastSkill(20902),,
6,燃烧弹3,MoveStatus_4,Is_RandomForAI(0*57),Is_SkillReady(0*20902),Is_MyBuff(0*20902),Is_HasTarget(0*12),Do_LockPointsForMe(900*0),Do_CastSkill(20902),,
7,燃烧弹4,MoveStatus_4,Is_RandomForAI(0*67),Is_SkillReady(0*20902),Is_MyBuff(0*20902),Is_HasTarget(0*12),Do_LockPointsForMe(1200*0),Do_CastSkill(20902),,
8,普通攻击1,MoveStatus_4,Is_RandomForAI(0*10),Is_SkillReady(0*20905),Is_HasTarget(0*12),,Do_LockPointsForMe(300*0),Do_CastSkill(20905),,
9,普通攻击2,MoveStatus_4,Is_RandomForAI(0*22),Is_SkillReady(0*20905),Is_HasTarget(0*12),,Do_LockPointsForMe(600*0),Do_CastSkill(20905),,
10,普通攻击3,MoveStatus_4,Is_RandomForAI(0*57),Is_SkillReady(0*20905),Is_HasTarget(0*12),,Do_LockPointsForMe(900*0),Do_CastSkill(20905),,
11,普通攻击4,MoveStatus_4,Is_RandomForAI(0*67),Is_SkillReady(0*20905),Is_HasTarget(0*12),,Do_LockPointsForMe(1200*0),Do_CastSkill(20905),,
