AI顺序值,描述,所需状态,AI条件组,,,,AI动作组,,,
,,对应角色状态标签,条件1,条件2,条件3,条件4,动作1,动作2,动作3,动作4
AI_Order,null,AI_NeedRoleStatus,AI_Condition1,AI_Condition2,AI_Condition3,AI_Condition4,AI_Action1,AI_Action2,AI_Action3,AI_Action4
int,null,string,function,function,function,function,function,function,function,function
1,出生触发试剂Doodad并召唤地上试液,BornStatus_2,Is_SkillReady(0*105701),,,,Do_LockPointsForMe(1100*0),Do_CastSkill(105701),,
2,90%血量添加前进Buff,SkillStatus_39,Is_MyHpLessThan(0*70.00),Is_MyBuff(1*105801),,,Do_AddBuffForMe([105801+1]),,,
3,待机普攻-击退,SkillStatus_39,Is_SkillReady(0*105803),Is_FindTarget(0*12),,,Do_CastSkill(105803),,,
4,待机普攻,SkillStatus_39,Is_SkillReady(0*30101),Is_FindTarget(0*11),,,Do_CastSkill(30101),,,
5,显身待机转隐身前进,SkillStatus_39,Is_MyBuff(0*105801),,,,Do_ChangeStatus(4),,,
6,近战范围内发现敌人,SkillStatus_32,Is_SkillReady(0*105801),Is_HasTarget(0*11),Is_HasTarget(0*105801),,Do_AddBuffForMe([30101+1]),Do_CastSkill(105801),,
7,近战范围内发现敌人,SkillStatus_33,Is_SkillReady(0*105801),Is_HasTarget(0*105801),Is_HasTarget(0*11),,Do_AddBuffForMe([30101+1]),Do_CastSkill(105801),,
8,近战范围内发现敌人,FightStatus_5,Is_SkillReady(0*105801),Is_HasTarget(0*105801),Is_HasTarget(0*11),,Do_AddBuffForMe([30101+1]),Do_CastSkill(105801),,
9,后跳实际动作,SkillStatus_41,Is_FindTarget(0*1),,,,Do_Count(30114),,,
10,后跳落地普攻,SkillStatus_36,Is_SkillReady(0*105802),Is_FindTarget(0*3),,,Do_CastSkill(105802),,,
11,近战范围内发现敌人,MoveStatus_4,Is_SkillReady(0*105801),Is_HasTarget(0*105801),Is_HasTarget(0*30101),,Do_AddBuffForMe([30101+1]),Do_CastSkill(105801),,
12,移动普攻-击退,MoveStatus_4,Is_SkillReady(0*105803),Is_FindTarget(0*12),,,Do_CastSkill(105803),,,
13,移动普攻,MoveStatus_4,Is_SkillReady(0*30101),Is_FindTarget(0*11),,,Do_CastSkill(30101),,,
