AI顺序值,描述,所需状态,AI条件组,,,,AI动作组,,,
,,对应角色状态标签,条件1,条件2,条件3,条件4,动作1,动作2,动作3,动作4
AI_Order,null,AI_NeedRoleStatus,AI_Condition1,AI_Condition2,AI_Condition3,AI_Condition4,AI_Action1,AI_Action2,AI_Action3,AI_Action4
int,null,string,function,function,function,function,function,function,function,function
1,战魂光环,BornStatus_2,Is_MyBuff(1*1500),,,,Do_AddBuffForMe([1500+1]),,,
2,开场觉醒,StandStatus_3,Is_SkillReady(0*140303),Is_FindTarget(0*1),,,Do_CastSkill(140303),Do_AddBuffForMe([140301+1]),,
3,玩家释放召唤师技能时释放气流斩,StandStatus_3,Is_SkillReady(0*140301),Is_HasTarget(0*60),Is_HasTarget(0*61),,Do_CastSkill(140301),,,
4,六连击气流斩,MoveStatus_4,Is_MyBuff(0*140301),Is_SkillReady(0*1506),,,Do_CastSkill(1506),,,
5,连击1,MoveStatus_4,Is_SkillReady(0*1508),Is_FindTarget(0*11),,,Do_CastSkill(1508),,,
6,没目标,SkillStatus_42,Is_HasTarget(1*11),,,,Do_ChangeStatus(4),,,
7,连击2,SkillStatus_42,Is_SkillReady(0*1509),Is_FindTarget(0*11),,,Do_CastSkill(1509),,,
8,没目标,SkillStatus_43,Is_HasTarget(1*11),,,,Do_ChangeStatus(4),,,
9,连击3,SkillStatus_43,Is_SkillReady(0*1510),Is_FindTarget(0*11),,,Do_CastSkill(1510),,,
