AI顺序值,描述,所需状态,AI条件组,,,,AI动作组,,,
,,对应角色状态标签,条件1,条件2,条件3,条件4,动作1,动作2,动作3,动作4
AI_Order,null,AI_NeedRoleStatus,AI_Condition1,AI_Condition2,AI_Condition3,AI_Condition4,AI_Action1,AI_Action2,AI_Action3,AI_Action4
int,null,string,function,function,function,function,function,function,function,function
1,出生触发试剂Doodad并召唤地上试液,BornStatus_2,Is_SkillReady(0*105701),,,,Do_LockPointsForMe(1100*0),Do_CastSkill(105701),,
2,90%血量添加前进Buff,SkillStatus_47,Is_MyHpLessThan(0*70.00),Is_MyBuff(1*11),,,Do_AddBuffForMe([11+1]*[105501+1]),,,
3,显身待机转隐身前进,SkillStatus_47,Is_MyBuff(0*11),Is_FindTarget(1*11),,,Do_AddBuffForMe([9+1]),Do_ChangeStatus(39),,
4,显身普攻1,SkillStatus_47,Is_SkillReady(0*30501),Is_FindTarget(0*11),,,Do_CastSkill(30501),,,
5,潜行待机破隐一击-召唤师,SkillStatus_46,Is_SkillReady(0*30506),Is_FindTarget(0*51),,,Do_DelBuffForMe([9]),Do_CastSkill(30506),,
6,潜行待机破隐一击-敌人,SkillStatus_46,Is_SkillReady(0*30506),Is_FindTarget(0*11),,,Do_DelBuffForMe([9]),Do_CastSkill(30506),,
7,隐身待机去除搜索,SkillStatus_46,Is_MyBuff(1*9),,,,Do_AddBuffForMe([9+1]),,,
8,潜行前进破隐一击-召唤师,SkillStatus_39,Is_SkillReady(0*30506),Is_FindTarget(0*51),,,Do_DelBuffForMe([9]),Do_CastSkill(30506),,
9,潜行前进破隐一击-敌人,SkillStatus_39,Is_SkillReady(0*30506),Is_FindTarget(0*11),,,Do_DelBuffForMe([9]),Do_CastSkill(30506),,
