AI顺序值,描述,所需状态,AI条件组,,,,AI动作组,,,
,,对应角色状态标签,条件1,条件2,条件3,条件4,动作1,动作2,动作3,动作4
AI_Order,null,AI_NeedRoleStatus,AI_Condition1,AI_Condition2,AI_Condition3,AI_Condition4,AI_Action1,AI_Action2,AI_Action3,AI_Action4
int,null,string,function,function,function,function,function,function,function,function
1,关卡结束待机,MoveStatus_4,Is_FindTarget(1*3),,,,Do_ChangeStatus(48),,,
2,待机气流斩,StandStatus_3,Is_EnemySoldierNumber(0*2),Is_SkillReady(0*180301),,,Do_CastSkill(180301),,,
3,待机吹笛,StandStatus_3,Is_MySoldierNumber(0*1),Is_FindTarget(0*1),Is_SkillReady(0*180311),,Do_CastSkill(180311),,,
4,莱奥大招,StandStatus_3,Is_SkillReady(0*180303),Is_MyBuff(1*180305),,,Do_CastSkill(180303),,,
5,觉醒计时器,SkillStatus_38,Is_MyBuff(1*1504),,,,Do_AddBuffForMe([1503+1]*[1504+1]),,,
6,撤离战场1,MoveStatus_4,Is_MyBuff(1*1503),,,,Do_ChangeStatus(39),,,
7,跳离后空状态位移,SkillStatus_49,Is_MyBuff(1*1503),Is_RedOrBlue(0*2),Is_FindTarget(0*1),,Do_Count(1504),Do_DelBuffForMe([1504]),,
8,跳离后空状态位移,SkillStatus_49,Is_MyBuff(1*1503),Is_RedOrBlue(0*1),Is_FindTarget(0*1),,Do_Count(1512),Do_DelBuffForMe([1504]),,
9,连击1,MoveStatus_4,Is_SkillReady(0*1508),Is_FindTarget(0*11),,,Do_CastSkill(1508),,,
10,没目标,SkillStatus_42,Is_HasTarget(1*11),,,,Do_ChangeStatus(4),,,
11,连击2,SkillStatus_42,Is_SkillReady(0*1509),Is_FindTarget(0*11),,,Do_CastSkill(1509),,,
12,没目标,SkillStatus_43,Is_HasTarget(1*11),,,,Do_ChangeStatus(4),,,
13,连击3,SkillStatus_43,Is_SkillReady(0*1510),Is_FindTarget(0*11),,,Do_CastSkill(1510),,,
14,普攻1,StandStatus_3,Is_SkillReady(0*1511),Is_FindTarget(0*11),,,Do_CastSkill(1511),,,
